-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 0 0
-2.5875 0 0
-2.5625 0 0
-2.5375 0 0
-2.5125 0 0
-2.4875 0 0
-2.4625 2.45902e-05 2.39675e-05
-2.4375 6.55738e-05 4.97238e-05
-2.4125 5.7377e-05 4.2235e-05
-2.3875 0.000122951 9.62024e-05
-2.3625 0.000245902 0.000107811
-2.3375 0.000327869 0.000130119
-2.3125 0.00045082 0.000199055
-2.2875 0.000368852 0.000140962
-2.2625 0.000491803 0.000125386
-2.2375 0.000565574 0.000146845
-2.2125 0.000852459 0.000249051
-2.1875 0.00127049 0.000272071
-2.1625 0.00154098 0.000304141
-2.1375 0.00181967 0.000311022
-2.1125 0.00243443 0.000355264
-2.0875 0.00346721 0.000361823
-2.0625 0.00368033 0.000348428
-2.0375 0.00515574 0.000367022
-2.0125 0.00585246 0.0004602
-1.9875 0.00691803 0.000634132
-1.9625 0.00901639 0.000838393
-1.9375 0.0108361 0.000957362
-1.9125 0.0128361 0.000921619
-1.8875 0.0152459 0.00122403
